_id,poolsId,salinity,acidity,oxygen,temperature,isArchived,createdAt,updatedAt,__v
66640e6bb0286afb99e8d0ba,663992dcb0c4e66c68a4c7d1,0.0,6.97114706,7,30.875,False,2024-06-08 07:55:23.422,2024-06-08 07:55:23.422,0
66640ea6b0286afb99e8d0be,663992dcb0c4e66c68a4c7d1,0.0,6.98022604,6,30.875,False,2024-06-08 07:56:22.183,2024-06-08 07:56:22.183,0
66640ee2b0286afb99e8d0c2,663992dcb0c4e66c68a4c7d1,0.0,6.93029213,4,30.875,False,2024-06-08 07:57:22.340,2024-06-08 07:57:22.340,0
66640f1db0286afb99e8d0c6,663992dcb0c4e66c68a4c7d1,0.0,6.98476553,7,30.875,False,2024-06-08 07:58:21.375,2024-06-08 07:58:21.375,0
66640f59b0286afb99e8d0ca,663992dcb0c4e66c68a4c7d1,0.0,6.98022604,4,30.9375,False,2024-06-08 07:59:21.572,2024-06-08 07:59:21.572,0
66640f95b0286afb99e8d0ce,663992dcb0c4e66c68a4c7d1,0.0,6.98476553,4,30.9375,False,2024-06-08 08:00:21.551,2024-06-08 08:00:21.551,0
66640fd3b0286afb99e8d0d2,663992dcb0c4e66c68a4c7d1,0.0,6.98476553,6,30.875,False,2024-06-08 08:01:23.091,2024-06-08 08:01:23.091,0
6664100fb0286afb99e8d0d6,663992dcb0c4e66c68a4c7d1,0.0,6.989305019,6,30.875,False,2024-06-08 08:02:23.290,2024-06-08 08:02:23.290,0
6664104bb0286afb99e8d0da,663992dcb0c4e66c68a4c7d1,0.0,6.989305019,4,30.9375,False,2024-06-08 08:03:23.010,2024-06-08 08:03:23.010,0
66641087b0286afb99e8d0de,663992dcb0c4e66c68a4c7d1,0.0,6.998383999,7,30.9375,False,2024-06-08 08:04:23.240,2024-06-08 08:04:23.240,0
666410c3b0286afb99e8d0f7,663992dcb0c4e66c68a4c7d1,0.0,6.998383999,5,30.9375,False,2024-06-08 08:05:23.513,2024-06-08 08:05:23.513,0
666410ffb0286afb99e8d101,663992dcb0c4e66c68a4c7d1,0.0,7.012002468,6,30.9375,False,2024-06-08 08:06:23.130,2024-06-08 08:06:23.130,0
6664113ab0286afb99e8d105,663992dcb0c4e66c68a4c7d1,0.0,7.016541958,4,30.875,False,2024-06-08 08:07:22.845,2024-06-08 08:07:22.845,0
66641176b0286afb99e8d109,663992dcb0c4e66c68a4c7d1,0.0,7.007462978,4,30.9375,False,2024-06-08 08:08:22.650,2024-06-08 08:08:22.650,0
666411b2b0286afb99e8d119,663992dcb0c4e66c68a4c7d1,0.0,7.007462978,7,30.9375,False,2024-06-08 08:09:22.903,2024-06-08 08:09:22.903,0
666411efb0286afb99e8d11d,663992dcb0c4e66c68a4c7d1,0.0,7.007462978,5,30.9375,False,2024-06-08 08:10:23.007,2024-06-08 08:10:23.007,0
6664122bb0286afb99e8d121,663992dcb0c4e66c68a4c7d1,0.0,7.021081448,5,30.9375,False,2024-06-08 08:11:23.057,2024-06-08 08:11:23.057,0
66641289b0286afb99e8d125,663992dcb0c4e66c68a4c7d1,0.0,7.025620937,7,30.9375,False,2024-06-08 08:12:57.441,2024-06-08 08:12:57.441,0
666412a8b0286afb99e8d129,663992dcb0c4e66c68a4c7d1,0.0,7.034699917,7,30.9375,False,2024-06-08 08:13:28.954,2024-06-08 08:13:28.954,0
666412e1b0286afb99e8d12d,663992dcb0c4e66c68a4c7d1,0.0,7.048318386,6,30.9375,False,2024-06-08 08:14:25.837,2024-06-08 08:14:25.837,0
6664131eb0286afb99e8d131,663992dcb0c4e66c68a4c7d1,0.0,7.052857399,4,30.9375,False,2024-06-08 08:15:26.198,2024-06-08 08:15:26.198,0
6664139ab0286afb99e8d135,663992dcb0c4e66c68a4c7d1,0.0,7.071015358,5,30.9375,False,2024-06-08 08:17:30.917,2024-06-08 08:17:30.917,0
666413d4b0286afb99e8d139,663992dcb0c4e66c68a4c7d1,0.0,7.061936378,5,30.9375,False,2024-06-08 08:18:28.410,2024-06-08 08:18:28.410,0
6664140eb0286afb99e8d143,663992dcb0c4e66c68a4c7d1,0.0,7.057396889,6,30.9375,False,2024-06-08 08:19:26.716,2024-06-08 08:19:26.716,0
66641449b0286afb99e8d147,663992dcb0c4e66c68a4c7d1,0.0,7.048318386,7,30.9375,False,2024-06-08 08:20:25.989,2024-06-08 08:20:25.989,0
66641485b0286afb99e8d14b,663992dcb0c4e66c68a4c7d1,0.0,7.066475868,6,30.9375,False,2024-06-08 08:21:25.950,2024-06-08 08:21:25.950,0
666414c2b0286afb99e8d14f,663992dcb0c4e66c68a4c7d1,0.0,7.066475868,7,30.9375,False,2024-06-08 08:22:26.037,2024-06-08 08:22:26.037,0
666414fdb0286afb99e8d153,663992dcb0c4e66c68a4c7d1,0.0,7.071015358,6,30.9375,False,2024-06-08 08:23:25.742,2024-06-08 08:23:25.742,0
6664153ab0286afb99e8d157,663992dcb0c4e66c68a4c7d1,0.0,7.084633827,4,30.9375,False,2024-06-08 08:24:26.012,2024-06-08 08:24:26.012,0
66641576b0286afb99e8d15b,663992dcb0c4e66c68a4c7d1,0.0,7.071015358,4,30.9375,False,2024-06-08 08:25:26.071,2024-06-08 08:25:26.071,0
666415b1b0286afb99e8d15f,663992dcb0c4e66c68a4c7d1,0.0,7.071015358,5,30.9375,False,2024-06-08 08:26:25.682,2024-06-08 08:26:25.682,0
666415f0b0286afb99e8d163,663992dcb0c4e66c68a4c7d1,0.0,7.066475868,4,30.9375,False,2024-06-08 08:27:28.060,2024-06-08 08:27:28.060,0
6664162ab0286afb99e8d167,663992dcb0c4e66c68a4c7d1,0.0,7.075554848,4,31.0,False,2024-06-08 08:28:26.628,2024-06-08 08:28:26.628,0
66641666b0286afb99e8d172,663992dcb0c4e66c68a4c7d1,0.0,7.084633827,4,30.9375,False,2024-06-08 08:29:26.930,2024-06-08 08:29:26.930,0
666416a2b0286afb99e8d176,663992dcb0c4e66c68a4c7d1,0.0,7.080094337,4,31.0,False,2024-06-08 08:30:26.354,2024-06-08 08:30:26.354,0
666416deb0286afb99e8d17a,663992dcb0c4e66c68a4c7d1,0.0,7.080094337,5,30.9375,False,2024-06-08 08:31:26.396,2024-06-08 08:31:26.396,0
6664171ab0286afb99e8d17e,663992dcb0c4e66c68a4c7d1,0.0,7.084633827,6,30.9375,False,2024-06-08 08:32:26.294,2024-06-08 08:32:26.294,0
66641755b0286afb99e8d182,663992dcb0c4e66c68a4c7d1,0.0,7.093712807,5,31.0,False,2024-06-08 08:33:25.941,2024-06-08 08:33:25.941,0
66641792b0286afb99e8d186,663992dcb0c4e66c68a4c7d1,0.0,7.084633827,7,30.9375,False,2024-06-08 08:34:26.465,2024-06-08 08:34:26.465,0
666417cdb0286afb99e8d18a,663992dcb0c4e66c68a4c7d1,0.0,7.084633827,5,31.0,False,2024-06-08 08:35:25.928,2024-06-08 08:35:25.928,0
6664180ab0286afb99e8d18e,663992dcb0c4e66c68a4c7d1,0.0,7.089173317,7,31.0,False,2024-06-08 08:36:26.024,2024-06-08 08:36:26.024,0
66641846b0286afb99e8d192,663992dcb0c4e66c68a4c7d1,0.0,7.093712807,5,30.9375,False,2024-06-08 08:37:26.495,2024-06-08 08:37:26.495,0
66641881b0286afb99e8d196,663992dcb0c4e66c68a4c7d1,0.0,7.098252296,7,30.9375,False,2024-06-08 08:38:25.985,2024-06-08 08:38:25.985,0
666418beb0286afb99e8d19a,663992dcb0c4e66c68a4c7d1,0.0,7.102791786,7,30.9375,False,2024-06-08 08:39:26.738,2024-06-08 08:39:26.738,0
666418f9b0286afb99e8d19e,663992dcb0c4e66c68a4c7d1,0.0,7.107331276,5,30.9375,False,2024-06-08 08:40:25.602,2024-06-08 08:40:25.602,0
66641936b0286afb99e8d1a2,663992dcb0c4e66c68a4c7d1,0.0,7.107331276,4,30.9375,False,2024-06-08 08:41:26.296,2024-06-08 08:41:26.296,0
66641972b0286afb99e8d1a6,663992dcb0c4e66c68a4c7d1,0.0,7.111870766,4,30.9375,False,2024-06-08 08:42:26.568,2024-06-08 08:42:26.568,0
666419aeb0286afb99e8d1aa,663992dcb0c4e66c68a4c7d1,0.0,7.111870766,5,30.875,False,2024-06-08 08:43:26.453,2024-06-08 08:43:26.453,0
666419e9b0286afb99e8d1ae,663992dcb0c4e66c68a4c7d1,0.0,7.120949745,4,30.875,False,2024-06-08 08:44:25.824,2024-06-08 08:44:25.824,0
66641a25b0286afb99e8d1b2,663992dcb0c4e66c68a4c7d1,0.0,6.998383999,4,30.875,False,2024-06-08 08:45:25.953,2024-06-08 08:45:25.953,0
